Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Fwd RST Flags,Bwd RST Flags,ICMP Code,ICMP Type,Total TCP Flow Time
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.491228,33135.65254211426,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.948705218699,662.7130508422852,3279.5790754697464,16568.660736083984,0.0,33135.65254211426,676.2378069819237,3312.156130203465,16568.660736083984,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,1508.948705218699,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,33135.65254211426,0.0,33135.65254211426,33135.65254211426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33135.65254211426
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.524364,26819.229125976562,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.3339734016072,536.3845825195311,2952.674795342367,20822.763442993164,0.0,26819.229125976562,547.3312066525829,2982.248012142972,20822.763442993164,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,1864.3339734016072,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,26819.229125976562,0.0,26819.229125976562,26819.229125976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26819.229125976562
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.551183,16668.55812072754,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.659576902722,333.37116241455067,913.7327925790512,6001.949310302734,0.0,16668.55812072754,340.17465552505183,921.9213268037131,6001.949310302734,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2999.659576902722,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16668.55812072754,0.0,16668.55812072754,16668.55812072754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16668.55812072754
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.568853,7630.109786987305,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6552.9856575946005,152.60219573974612,689.306831094366,4631.280899047852,0.0,7630.109786987305,155.71652626504707,696.09459334522,4631.280899047852,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,6552.9856575946005,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,7630.109786987305,0.0,7630.109786987305,7630.109786987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7630.109786987305
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.576483,31673.192977905273,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.622023831927,633.4638595581055,3135.9283374712327,16246.795654296875,0.0,31673.192977905273,646.3916934266381,3167.0794070046327,16246.795654296875,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,1578.622023831927,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,31673.192977905273,0.0,31673.192977905273,31673.192977905273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31673.192977905273
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.608156,16623.497009277344,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.79071768688,332.46994018554676,2350.9174924588606,16623.497009277344,0.0,16623.497009277344,339.25504100565996,2374.785287039621,16623.497009277344,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3007.79071768688,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16623.497009277344,0.0,16623.497009277344,16623.497009277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16623.497009277344
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.624779,16484.498977661133,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.152543353437,329.68997955322277,2331.260202313379,16484.498977661133,0.0,16484.498977661133,336.4183464828804,2354.9284253801616,16484.498977661133,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3033.152543353437,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16484.498977661133,0.0,16484.498977661133,16484.498977661133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16484.498977661133
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.641264,16574.621200561523,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016.6601936161337,331.49242401123047,2344.0054093030735,16574.621200561523,0.0,16574.621200561523,338.25757552166374,2367.8030286516464,16574.621200561523,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3016.6601936161337,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16574.621200561523,0.0,16574.621200561523,16574.621200561523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16574.621200561523
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.657839,16646.146774291992,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.6981337458283,332.92293548583984,2354.120652945688,16646.146774291992,0.0,16646.146774291992,339.71728110799984,2378.0209677559988,16646.146774291992,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3003.6981337458283,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16646.146774291992,0.0,16646.146774291992,16646.146774291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16646.146774291992
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.674485,16740.798950195312,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.7152785689873,334.8159790039063,2367.506492032748,16740.798950195312,0.0,16740.798950195312,341.64895816725135,2391.542707170759,16740.798950195312,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2986.7152785689873,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16740.798950195312,0.0,16740.798950195312,16740.798950195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16740.798950195312
