timestamp,prediction,raw_data
2025-12-18 09:22:14,BENIGN,"192.168.2.157-91.189.91.49-0-80-6,192.168.2.157,0,91.189.91.49,80,6,2025-12-18 09:21:40.452073,833186.3880157471,6,0,88,0,88,0,14.666666666666668,35.92584956081994,0.0,0.0,0.0,0.0,105.61862419473039,7.20126983145889,138864.3980026245,156638.56652090856,313085.55603027344,0.0,833186.3880157471,166637.2776031494,157748.38934951756,313085.55603027344,68.90296936035156,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,308,0,7.20126983145889,0.0,0,88,14.666666666666668,35.92584956081994,1290.6666666666665,1,1,1,1,4,0,0,0,0.0,14.666666666666668,14.666666666666668,0.0,0,0,0,0,0,0,6,88,0,0,0,0,1,88,833186.3880157471,0.0,833186.3880157471,833186.3880157471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,833186.3880157471"
2025-12-18 09:22:14,BENIGN,"91.189.91.49-192.168.2.157-0-55972-6,91.189.91.49,0,192.168.2.157,55972,6,2025-12-18 09:21:40.660990,624222.993850708,5,0,189,0,189,0,37.8,84.52336954949205,0.0,0.0,0.0,0.0,302.77641461762954,8.009958058667449,124844.5987701416,170805.72444685578,312950.61111450195,0.0,624222.993850708,156055.748462677,180014.5037792454,312950.61111450195,139.9517059326172,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,268,0,8.009958058667449,0.0,0,189,37.8,84.52336954949205,7144.2,1,1,0,1,5,0,0,0,0.0,37.8,37.8,0.0,0,0,0,0,0,0,5,189,0,0,0,0,1,189,624222.993850708,0.0,624222.993850708,624222.993850708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624222.993850708"
2025-12-18 09:23:14,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:21:39.932817,63752349.13825989,59,0,34657,0,1460,0,587.406779661017,655.3140105072048,0.0,0.0,0.0,0.0,543.6191837392419,0.9254560937361939,1080548.290478981,3438620.163132075,20384168.62487793,0.0,63752349.13825989,1099178.4334182742,3465647.416664626,20384168.62487793,16.21246337890625,-1.0,-1.0,0.0,-1.0,-1.0,13,0,0,0,2420,0,0.9254560937361939,0.0,0,1460,587.406779661017,655.3140105072048,429436.4523670369,7,5,0,13,59,0,0,0,0.0,587.406779661017,587.406779661017,0.0,15314,13,73426,0,0,0,6,3850,0,0,0,0,32,1,10763786.731376648,25959286.78419343,63752349.13825989,415.0,7865221.78125,6091055.618785376,20384168.75,1560824.25,0.0,0.0,0.0,0.0,63752349.13825989"
2025-12-18 09:23:14,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:22:00.628506,43056606.29272461,36,0,8557,0,1460,0,237.6944444444444,468.3891434294134,0.0,0.0,0.0,0.0,198.73837575178095,0.8361086276807426,1196016.841464573,3779115.01438071,20485913.515090942,0.0,43056606.29272461,1230188.751220703,3828640.2660523807,20485913.515090942,19.311904907226562,-1.0,-1.0,0.0,-1.0,-1.0,6,0,0,0,1492,0,0.8361086276807426,0.0,0,1460,237.6944444444444,468.3891434294134,219388.38968253962,5,2,0,6,34,0,0,0,0.0,237.6944444444444,237.6944444444444,0.0,5513,5,26637,0,0,0,5,1222,0,0,0,0,8,633,10842596.010681152,21476174.2379041,43056606.29272461,166.25,7123804.75,7026125.828997292,20485913.5,1560803.5,0.0,0.0,0.0,0.0,43056606.29272461"
2025-12-18 09:23:44,BENIGN,"192.168.2.157-169.254.169.254-0-80-6,192.168.2.157,0,169.254.169.254,80,6,2025-12-18 09:23:11.036093,2705057.144165039,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436135490107733,225421.42868041992,306740.3466648904,728987.455368042,0.0,2705057.144165039,245914.28583318536,312977.9055057444,728987.455368042,63.89617919921875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,720,0,4.436135490107733,0.0,0,0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2705057.144165039,0.0,2705057.144165039,2705057.144165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705057.144165039"
2025-12-18 09:23:58,BENIGN,"192.168.2.157-192.168.2.178-0-50144-6,192.168.2.157,0,192.168.2.178,50144,6,2025-12-18 09:23:33.716078,25064297.676086426,58,0,12011,0,1094,0,207.08620689655172,392.50478975657245,0.0,0.0,0.0,0.0,479.2075227968412,2.314048482409191,432143.0633808005,2838587.354560227,21424485.683441162,0.0,25064297.676086426,439724.5206330951,2863227.236872869,21424485.683441162,6.67572021484375,-1.0,-1.0,0.0,-1.0,-1.0,14,0,0,0,2528,0,2.314048482409191,0.0,0,1094,207.08620689655172,392.50478975657245,154060.00998185115,7,12,0,14,50,0,0,0,0.0,207.08620689655172,207.08620689655172,0.0,9920,12,47694,0,0,0,19,4003,0,0,0,0,14,399,8458817.22536214,14380863.258241098,25064297.676086426,103710.0,12376027.5,12796452.375716722,21424485.75,3327569.25,0.0,0.0,0.0,0.0,25064297.676086426"
2025-12-18 09:24:32,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:23:58.781080,33174984.455108643,66,0,5311,0,1094,0,80.46969696969695,231.84956791963646,0.0,0.0,0.0,0.0,160.09050455431802,1.9894508191649387,502651.2796228583,2762191.968520934,20176995.754241943,0.0,33174984.455108643,510384.3762324408,2782967.8550197547,20176995.754241943,6.9141387939453125,-1.0,-1.0,0.0,-1.0,-1.0,8,0,0,0,2816,0,1.9894508191649387,0.0,0,1094,80.46969696969695,231.84956791963646,53754.222144522115,7,7,0,8,59,0,0,0,0.0,80.46969696969695,80.46969696969695,0.0,3220,6,30901,0,0,0,16,1327,0,0,0,0,8,524,8371873.801277161,16535627.729050886,33174984.455108643,153.25,10954157.916666666,8734796.57426763,20176995.75,2807047.0,0.0,0.0,0.0,0.0,33174984.455108643"
2025-12-18 09:24:44,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:24:31.956504,11959598.302841187,51,0,6271,0,1105,0,122.96078431372544,280.6121851085097,0.0,0.0,0.0,0.0,524.3487148318542,4.2643572725920205,234501.9275066899,866731.7286226215,5303582.429885864,0.0,11959598.302841187,239191.96605682364,874877.2916054028,5303582.429885864,7.3909759521484375,-1.0,-1.0,0.0,-1.0,-1.0,9,0,0,0,2200,0,4.2643572725920205,0.0,0,1105,122.96078431372544,280.6121851085097,78743.19843137253,8,8,6,9,37,0,0,0,0.0,122.96078431372544,122.96078431372544,0.0,2379,4,1633,0,0,0,12,1567,0,0,0,0,9,512,3380427.8257102966,5757740.659819039,11959598.302841187,549.0,3258148.5,1935361.520473646,5303582.25,1455832.5,6.0,0.0,0.0,0.0,11959598.302841187"
2025-12-18 09:24:46,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:24:43.916256,2808818.578720093,51,0,2416,0,604,0,47.37254901960784,164.00072692330528,0.0,0.0,0.0,0.0,860.1481129126217,18.157100065622394,55074.874092550825,162773.342642701,934773.6835479736,0.0,2808818.578720093,56176.37157440188,164233.78975470687,934773.6835479736,6.67572021484375,-1.0,-1.0,0.0,-1.0,-1.0,4,0,0,0,2120,0,18.157100065622394,0.0,0,604,47.37254901960784,164.00072692330528,26896.238431372552,4,4,30,4,17,0,0,0,0.0,47.37254901960784,47.37254901960784,0.0,2416,4,4637,0,0,0,51,2416,0,0,0,0,4,604,2808818.578720093,0.0,2808818.578720093,2808818.578720093,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2808818.578720093"
2025-12-18 09:25:06,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:23:33.715923,92561052.56080627,216,0,119390,0,1460,0,552.7314814814812,659.0083686024234,0.0,0.0,0.0,0.0,1289.8513650929904,2.333594897898366,428523.39148521423,2332318.1959074824,21320627.212524414,0.0,92561052.56080627,430516.52353863383,2337576.79617551,21320627.212524414,7.3909759521484375,-1.0,-1.0,0.0,-1.0,-1.0,36,0,0,0,9024,0,2.333594897898366,0.0,0,1460,552.7314814814812,659.0083686024234,434292.02988802746,30,32,0,36,211,0,0,0,0.0,552.7314814814812,552.7314814814812,0.0,14553,12,62097,0,0,0,18,9949,0,0,0,0,106,1,8216166.525900523,26580767.52029159,92561052.56080627,57.5,7866191.5227272725,7252329.806316043,21320627.25,1353306.5,0.0,0.0,0.0,0.0,92561052.56080627"
2025-12-18 09:25:14,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:24:46.725232,27455879.21142578,56,0,6755,0,786,0,120.625,265.2625157701843,0.0,0.0,0.0,0.0,246.03109403208995,2.039636012701264,490283.55734688893,1857214.44738756,12897052.28805542,0.0,27455879.21142578,499197.80384410516,1873122.537676014,12897052.28805542,8.344650268554688,-1.0,-1.0,0.0,-1.0,-1.0,10,0,0,0,2440,0,2.039636012701264,0.0,0,786,120.625,265.2625157701843,70364.20227272727,13,12,0,10,49,0,0,0,0.0,120.625,120.625,0.0,2782,4,2976,0,0,0,8,965,0,0,0,0,10,455,4887755.91023763,11075137.058698418,27455879.21142578,60.0,4108049.7083333335,4463431.833416509,12897052.25,1039923.75,0.0,0.0,0.0,0.0,27455879.21142578"
2025-12-18 09:25:37,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:25:14.181390,23671662.8074646,53,0,5112,0,997,0,96.45283018867923,253.69292204111466,0.0,0.0,0.0,0.0,215.9544110432321,2.2389639642588617,446635.14731065277,2644951.3499756283,19198686.838150024,0.0,23671662.8074646,455224.2847589345,2670009.9078500457,19198686.838150024,8.58306884765625,-1.0,-1.0,0.0,-1.0,-1.0,7,0,0,0,2220,0,2.2389639642588617,0.0,0,997,96.45283018867923,253.69292204111466,64360.09869375907,5,5,21,7,27,0,0,0,0.0,96.45283018867923,96.45283018867923,0.0,3238,4,3465,0,0,0,17,1704,0,0,0,0,7,619,8445198.769154865,13186904.679872481,23671662.8074646,729255.0,10691311.625,12031245.281970505,19198686.75,2183936.5,21.0,0.0,0.0,0.0,23671662.8074646"
2025-12-18 09:27:10,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:25:06.277734,124590269.56558228,131,0,60294,0,1460,0,460.25954198473295,622.3921418797273,0.0,0.0,0.0,0.0,483.93827391361594,1.0514464769742211,951070.7600426128,3736021.6892041666,27392179.250717163,0.0,124590269.56558228,958386.6889660174,3749532.3269407656,27392179.250717163,8.106231689453125,-1.0,-1.0,0.0,-1.0,-1.0,25,0,0,0,5480,0,1.0514464769742211,0.0,0,1460,460.25954198473295,622.3921418797273,387371.97827363457,20,20,0,25,126,0,0,0,0.0,460.25954198473295,460.25954198473295,0.0,8613,7,11834,0,0,0,9,4306,0,0,0,0,57,1,965807.0714285714,1000315.8603148257,2703210.25,104073.25,17315706.41539873,31930708.98937755,124590269.56558228,1351294.25,0.0,0.0,0.0,0.0,124590269.56558228"
2025-12-18 09:27:14,BENIGN,"192.168.2.157-185.125.190.48-0-80-6,192.168.2.157,0,185.125.190.48,80,6,2025-12-18 09:26:40.251971,936221.5995788574,7,0,88,0,88,0,12.571428571428573,33.26087362481199,0.0,0.0,0.0,0.0,93.99484058003493,7.476862318866415,133745.94279697962,166746.08091034053,312211.5135192871,0.0,936221.5995788574,156036.9332631429,170854.45633246948,312211.5135192871,38.14697265625,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,372,0,7.476862318866415,0.0,0,88,12.571428571428573,33.26087362481199,1106.2857142857142,1,1,1,1,5,0,0,0,0.0,12.571428571428573,12.571428571428573,0.0,0,0,0,0,0,0,7,88,0,0,0,0,1,88,936221.5995788574,0.0,936221.5995788574,936221.5995788574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,936221.5995788574"
2025-12-18 09:27:14,BENIGN,"185.125.190.48-192.168.2.157-0-60186-6,185.125.190.48,0,192.168.2.157,60186,6,2025-12-18 09:26:40.564011,624148.6072540283,5,0,189,0,189,0,37.8,84.52336954949205,0.0,0.0,0.0,0.0,302.81249978513057,8.010912692728322,124829.72145080566,170772.8047664707,311968.5649871826,0.0,624148.6072540283,156037.15181350708,179977.15521177617,311968.5649871826,110.14938354492188,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,268,0,8.010912692728322,0.0,0,189,37.8,84.52336954949205,7144.2,1,1,0,1,5,0,0,0,0.0,37.8,37.8,0.0,0,0,0,0,0,0,5,189,0,0,0,0,1,189,624148.6072540283,0.0,624148.6072540283,624148.6072540283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624148.6072540283"
2025-12-18 09:27:44,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:25:37.853779,93118649.24430847,56,0,7586,0,1460,0,135.4642857142857,332.13885181218546,0.0,0.0,0.0,0.0,81.46595833985066,0.6013832938349113,1662833.022219794,5033029.5405413555,27391998.291015625,0.0,93118649.24430847,1693066.3498965176,5074283.315464525,27391998.291015625,9.775161743164062,-1.0,-1.0,0.0,-1.0,-1.0,8,0,0,0,2368,0,0.6013832938349113,0.0,0,1460,135.4642857142857,332.13885181218546,110316.2168831169,7,6,0,8,52,0,0,0,0.0,135.4642857142857,135.4642857142857,0.0,3077,4,29590,0,0,0,5,758,0,0,0,0,9,582,23357370.686077118,46507519.04588822,93118649.24430847,102464.75,10300401.111111112,8610603.809363207,27391998.25,1455683.75,0.0,0.0,0.0,0.0,93118649.24430847"
2025-12-18 09:27:44,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:27:10.868246,104217.7677154541,14,0,8049,0,1460,0,574.9285714285713,701.3023559817082,0.0,0.0,0.0,0.0,77232.51204128834,134.33409971152153,7444.126265389578,27705.988027366006,103705.64460754395,0.0,104217.7677154541,8016.751362727239,28750.94974382115,103705.64460754395,10.967254638671875,-1.0,-1.0,0.0,-1.0,-1.0,2,0,0,0,584,0,134.33409971152153,0.0,0,1460,574.9285714285713,701.3023559817082,491824.9945054945,1,2,0,2,13,0,0,0,0.0,574.9285714285713,574.9285714285713,0.0,8049,7,77387,0,0,0,14,8049,0,0,0,0,7,171,104217.7677154541,0.0,104217.7677154541,104217.7677154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104217.7677154541"
2025-12-18 09:28:44,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:27:54.547973,16432294.368743896,25,0,10711,0,1460,0,428.43999999999994,606.6382145342752,0.0,0.0,0.0,0.0,651.8262002641303,1.5213943615538472,657291.7747497561,2114011.5235243556,10192861.318588257,0.0,16432294.368743896,684678.9320309957,2154944.1583391638,10192861.318588257,22.172927856445312,-1.0,-1.0,0.0,-1.0,-1.0,6,0,0,0,1036,0,1.5213943615538472,0.0,0,1460,428.43999999999994,606.6382145342752,368009.92333333334,4,3,0,6,25,0,0,0,0.0,428.43999999999994,428.43999999999994,0.0,7421,7,71341,0,0,0,6,2677,0,0,0,0,11,1,4498078.592185974,7963384.326798044,16432294.368743896,104184.75,4957424.75,4663580.306948649,10192861.25,1248086.25,0.0,0.0,0.0,0.0,16432294.368743896"
2025-12-18 09:28:44,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:27:54.548198,16431874.752044678,28,0,6933,0,1460,0,247.6071428571428,486.55069693489367,0.0,0.0,0.0,0.0,421.9238586356254,1.7040051985861113,586852.6697158813,2029794.432621266,10296313.524246216,0.0,16431874.752044678,608587.9537794323,2065137.501284259,10296313.524246216,20.9808349609375,-1.0,-1.0,0.0,-1.0,-1.0,6,0,0,0,1240,0,1.7040051985861113,0.0,0,1460,247.6071428571428,486.55069693489367,236731.58068783072,4,3,0,6,25,0,0,0,0.0,247.6071428571428,247.6071428571428,0.0,3448,4,33236,0,0,0,7,1733,0,0,0,0,7,96,4445792.188011169,7996293.216673411,16431874.752044678,103788.25,5026860.25,4704615.028833569,10296313.5,1248433.75,0.0,0.0,0.0,0.0,16431874.752044678"
2025-12-18 09:29:49,BENIGN,"192.168.2.157-169.254.169.254-0-80-6,192.168.2.157,0,169.254.169.254,80,6,2025-12-18 09:29:16.708075,2080043.7927246094,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4422773263203068,693347.9309082031,600456.9309916414,1040126.8005371094,0.0,2080043.7927246094,1040021.8963623047,148.35690675834698,1040126.8005371094,1039916.9921875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,180,0,1.4422773263203068,0.0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2080043.7927246094,0.0,2080043.7927246094,2080043.7927246094,1040021.875,148.31564735387835,1040126.75,1039917.0,0.0,0.0,0.0,0.0,2080043.7927246094"
2025-12-18 09:29:54,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:28:52.580129,29952015.87677002,4,0,2,0,1,0,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.06677346887863886,0.13354693775727772,7488003.969192505,7050456.561514334,15494841.0987854,0.0,29952015.87677002,9984005.292256674,6097808.701515022,15494841.0987854,3433025.83694458,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,160,0,0.13354693775727772,0.0,0,1,0.5,0.5773502691896257,0.3333333333333333,1,0,0,0,4,0,0,0,0.0,0.5,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,29952015.87677002,0.0,29952015.87677002,29952015.87677002,9984005.25,6097808.708608461,15494841.0,3433025.75,0.0,0.0,0.0,0.0,29952015.87677002"
2025-12-18 09:29:54,BENIGN,"192.168.2.157-192.168.2.178-0-50260-6,192.168.2.157,0,192.168.2.178,50260,6,2025-12-18 09:28:52.580343,29951619.386672974,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13354870560954735,7487904.846668243,7050401.4239130765,15494796.27609253,0.0,29951619.386672974,9983873.128890991,6097794.221052516,15494796.27609253,3432968.3780670166,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,172,0,0.13354870560954735,0.0,0,0,0.0,0.0,0.0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29951619.386672974,0.0,29951619.386672974,29951619.386672974,9983873.166666666,6097794.145256291,15494796.25,3432968.5,0.0,0.0,0.0,0.0,29951619.386672974"
2025-12-18 09:31:34,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:30:00.283943,60424115.41938782,39,0,20436,0,1460,0,524.0000000000001,655.3000116459315,0.0,0.0,0.0,0.0,338.2093367550211,0.6454376655630174,1549336.2928048158,5141077.8744302085,28911000.01335144,0.0,60424115.41938782,1590108.3005102063,5203694.87367325,28911000.01335144,10.49041748046875,-1.0,-1.0,0.0,-1.0,-1.0,7,0,0,0,1620,0,0.6454376655630174,0.0,0,1460,524.0000000000001,655.3000116459315,429418.10526315786,5,5,0,7,37,0,0,0,0.0,524.0000000000001,524.0000000000001,0.0,8246,6,22315050,0,0,0,6,3406,0,0,0,0,18,1,12168320.733877564,26976108.886502426,60424115.41938782,257.25,11918290.5,9843831.448320173,28911000.0,4367777.25,0.0,0.0,0.0,0.0,60424115.41938782"
2025-12-18 09:31:34,BENIGN,"192.168.2.157-192.168.2.178-0-50260-6,192.168.2.157,0,192.168.2.178,50260,6,2025-12-18 09:30:00.284118,60424033.641815186,43,0,10271,0,1460,0,238.8604651162791,512.9162923163857,0.0,0.0,0.0,0.0,169.98203166781255,0.7116373636175581,1405210.0846933764,4921604.201216404,28911226.511001587,0.0,60424033.641815186,1438667.467662266,4976310.373648187,28911226.511001587,8.58306884765625,-1.0,-1.0,0.0,-1.0,-1.0,6,0,0,0,1816,0,0.7116373636175581,0.0,0,1460,238.8604651162791,512.9162923163857,263083.12292358803,4,5,0,6,40,0,0,0,0.0,238.8604651162791,238.8604651162791,0.0,0,0,0,0,0,0,7,1711,0,0,0,0,11,49,12126598.028363038,26999237.24044187,60424033.641815186,117.5,11959976.0,9834961.63119787,28911226.5,4367621.25,0.0,0.0,0.0,0.0,60424033.641815186"
2025-12-18 09:32:14,BENIGN,"192.168.2.157-185.125.190.98-0-80-6,192.168.2.157,0,185.125.190.98,80,6,2025-12-18 09:31:40.125018,623248.1002807617,6,0,88,0,88,0,14.666666666666668,35.92584956081994,0.0,0.0,0.0,0.0,141.19577734831063,9.626984819202997,103874.68338012695,160872.35848003998,311919.4507598877,0.0,623248.1002807617,124649.62005615234,170625.05589586374,311919.4507598877,36.716461181640625,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,332,0,9.626984819202997,0.0,0,88,14.666666666666668,35.92584956081994,1290.6666666666665,1,1,0,1,5,0,0,0,0.0,14.666666666666668,14.666666666666668,0.0,0,0,0,0,0,0,6,88,0,0,0,0,1,88,623248.1002807617,0.0,623248.1002807617,623248.1002807617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623248.1002807617"
2025-12-18 09:32:14,BENIGN,"185.125.190.98-192.168.2.157-0-46020-6,185.125.190.98,0,192.168.2.157,46020,6,2025-12-18 09:31:40.436090,623865.8428192139,4,0,185,0,185,0,46.25,92.5,0.0,0.0,0.0,0.0,296.53811332897413,6.41163488278863,155966.46070480347,180001.3798026773,311879.15802001953,0.0,623865.8428192139,207955.28093973795,179954.7735398523,311879.15802001953,161.4093780517578,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,216,0,6.41163488278863,0.0,0,185,46.25,92.5,8556.25,1,1,0,1,4,0,0,0,0.0,46.25,46.25,0.0,0,0,0,0,0,0,4,185,0,0,0,0,1,185,623865.8428192139,0.0,623865.8428192139,623865.8428192139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623865.8428192139"
2025-12-18 09:33:19,BENIGN,"192.168.2.178-192.168.2.157-0-80-6,192.168.2.178,0,192.168.2.157,80,6,2025-12-18 09:31:45.427946,59279984.47418213,3,0,1,0,1,0,0.33333333333333337,0.5773502691896258,0.0,0.0,0.0,0.0,0.016869100234591396,0.050607300703774186,19759994.824727375,17113935.682594348,29849152.326583862,0.0,59279984.47418213,29639992.237091064,295797.035267885,29849152.326583862,29430832.147598267,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,120,0,0.050607300703774186,0.0,0,1,0.33333333333333337,0.5773502691896258,0.33333333333333337,1,0,0,0,3,0,0,0,0.0,0.33333333333333337,0.33333333333333337,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,59279984.47418213,0.0,59279984.47418213,59279984.47418213,29639992.25,295797.26225934713,29849152.5,29430832.0,0.0,0.0,0.0,0.0,59279984.47418213"
2025-12-18 09:33:19,BENIGN,"192.168.2.157-192.168.2.178-0-50335-6,192.168.2.157,0,192.168.2.178,50335,6,2025-12-18 09:31:45.428052,59279926.06163025,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05060735057059714,19759975.35387675,17113916.58036647,29848939.657211304,0.0,59279926.06163025,29639963.030815125,295537.57926845195,29848939.657211304,29430986.404418945,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,132,0,0.05060735057059714,0.0,0,0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59279926.06163025,0.0,59279926.06163025,59279926.06163025,29639963.0,295537.4005172611,29848939.5,29430986.5,0.0,0.0,0.0,0.0,59279926.06163025"
2025-12-18 09:33:24,BENIGN,"192.168.2.157-169.254.169.254-0-80-6,192.168.2.157,0,169.254.169.254,80,6,2025-12-18 09:32:46.059894,7696094.751358032,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5592323623461772,641341.2292798359,483420.03483225236,1040043.5924530029,0.0,7696094.751358032,699644.9773961847,460644.44650800305,1040043.5924530029,35.52436828613281,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,720,0,1.5592323623461772,0.0,0,0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2038435.9002716064,3184037.937968298,7696094.751358032,35.5,1040002.0,40.99809446791408,1040043.5,1039949.0,0.0,0.0,0.0,0.0,7696094.751358032"
2025-12-18 09:34:36,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:34:36.195990,99330.18684387207,124,0,3468,0,545,0,27.96774193548388,115.11315998339963,0.0,0.0,0.0,0.0,34913.857611594234,1248.3616908413162,801.0498939021935,8560.701297542679,95358.61015319824,0.0,99330.18684387207,807.5624946656258,8595.406096203918,95358.61015319824,6.9141387939453125,-1.0,-1.0,0.0,-1.0,-1.0,7,0,0,0,5120,0,1248.3616908413162,0.0,0,545,27.96774193548388,115.11315998339963,13251.039601363756,6,8,0,7,116,0,0,0,0.0,27.96774193548388,27.96774193548388,0.0,3468,7,35827,0,0,0,124,3468,0,0,0,0,7,449,99330.18684387207,0.0,99330.18684387207,99330.18684387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99330.18684387207"
2025-12-18 09:34:36,BENIGN,"192.168.2.157-192.168.2.178-0-80-6,192.168.2.157,0,192.168.2.178,80,6,2025-12-18 09:34:36.295554,253836.63177490234,256,0,443,0,443,0,1.7304687500000022,27.687499999999996,0.0,0.0,0.0,0.0,1745.2169803168688,1008.5226793704704,991.5493428707122,9376.402496709657,105270.1473236084,0.0,253836.63177490234,995.4377716662839,9394.63503674609,105270.1473236084,6.67572021484375,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,10260,0,1008.5226793704704,0.0,0,443,1.7304687500000022,27.687499999999996,766.5976562499998,2,1,0,1,255,0,0,0,0.0,1.7304687500000022,1.7304687500000022,0.0,0,0,0,0,0,0,256,443,0,0,0,0,1,443,253836.63177490234,0.0,253836.63177490234,253836.63177490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253836.63177490234"
2025-12-18 09:35:09,BENIGN,"192.168.2.157-151.101.130.137-0-80-6,192.168.2.157,0,151.101.130.137,80,6,2025-12-18 09:34:36.338750,210624.21798706055,26,0,319,0,319,0,12.269230769230768,62.56104710908071,0.0,0.0,0.0,0.0,1514.5456825843141,123.44259481878423,8100.93146104079,28562.09614032891,105490.44609069824,0.0,210624.21798706055,8424.968719482422,29102.25027387404,105490.44609069824,14.066696166992188,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,1456,0,123.44259481878423,0.0,0,319,12.269230769230768,62.56104710908071,3913.8846153846157,0,1,0,1,25,0,0,0,0.0,12.269230769230768,12.269230769230768,0.0,0,0,0,0,0,0,26,319,0,0,0,0,1,319,210624.21798706055,0.0,210624.21798706055,210624.21798706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210624.21798706055"
