Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Fwd RST Flags,Bwd RST Flags,ICMP Code,ICMP Type,Total TCP Flow Time
140.82.114.21-192.168.1.55-443-60678-6,140.82.114.21,443,192.168.1.55,60678,6,2025-12-16 07:44:55.185707,-1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
140.82.114.21-192.168.1.55-443-60679-6,140.82.114.21,443,192.168.1.55,60679,6,2025-12-16 07:44:55.389490,-1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
20.194.184.156-192.168.1.55-443-60663-6,20.194.184.156,443,192.168.1.55,60663,6,2025-12-16 07:45:01.920465,-1.0,2,1,77,0,46,31,38.5,10.606601717798213,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,40,0.0,0.0,0,46,25.666666666666668,23.459184413217212,550.3333333333334,1,0,0,2,3,0,0,0,0.0,25.666666666666668,38.5,0.0,0,0,0,0,0,0,2,77,1,0,0,0,2,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
20.194.184.156-192.168.1.55-443-60663-6,20.194.184.156,443,192.168.1.55,60663,6,2025-12-16 07:45:01.920465,62500.715255737305,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,31.999633793253405,62500.75,0.0,62500.75,62500.75,0.0,0.0,0.0,0.0,0.0,62500.75,62500.75,0.0,62500.75,62500.75,0,0,0,0,0,80,0.0,31.999633793253405,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.715255737305
140.82.113.22-192.168.1.55-443-60666-6,140.82.113.22,443,192.168.1.55,60666,6,2025-12-16 07:45:06.640096,-1.0,1,1,39,0,39,39,39.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,40,0.0,0.0,0,39,19.5,27.577164466275352,760.5,1,0,0,1,2,0,0,0,0.0,19.5,39.0,0.0,0,0,0,0,0,0,1,39,1,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
140.82.113.22-192.168.1.55-443-60666-6,140.82.113.22,443,192.168.1.55,60666,6,2025-12-16 07:45:06.942556,1002.5501251220703,1,1,24,0,24,24,24.0,0.0,0,0,0.0,0.0,23938.952675386445,1994.9127229488704,1002.5,0.0,1002.5,1002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,40,997.4563614744352,997.4563614744352,0,24,12.0,16.97056274847714,288.0,0,0,1,1,2,0,0,0,0.0,12.0,24.0,0.0,0,0,0,0,0,0,1,24,1,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1002.5501251220703
140.82.113.22-192.168.1.55-443-60666-6,140.82.113.22,443,192.168.1.55,60666,6,2025-12-16 07:45:06.943559,-1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
13.107.213.73-192.168.1.55-443-60670-6,13.107.213.73,443,192.168.1.55,60670,6,2025-12-16 07:44:23.309501,44795720.10040283,2,2,39,1,39,0,19.5,27.577164466275352,1,0,0.5,0.7071067811865476,0.892942448750596,0.0892942448750596,14931906.666666668,25825421.84769546,44752524.75,0.0,44752524.75,44752524.75,0.0,44752524.75,44752524.75,44795720.0,44795720.0,0.0,44795720.0,44795720.0,1,0,0,0,92,80,0.0446471224375298,0.0446471224375298,0,39,10.0,19.339079605813716,374.0,1,0,0,1,4,0,0,0,0.02564102564102564,10.0,19.5,0.5,0,0,0,0,0,0,2,39,2,1,0,0,1,40,0.0,0.0,0.0,0.0,44795720.0,0.0,44795720.0,44795720.0,0.0,0.0,0.0,0.0,44795720.10040283
13.107.213.73-192.168.1.55-443-60670-6,13.107.213.73,443,192.168.1.55,60670,6,2025-12-16 07:45:08.105221,-1.0,2,0,24,0,24,0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1,0,0,0,80,0,0.0,0.0,0,24,12.0,16.97056274847714,288.0,1,0,0,1,2,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,2,24,0,0,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
13.107.213.73-192.168.1.55-443-60670-6,13.107.213.73,443,192.168.1.55,60670,6,2025-12-16 07:45:08.105221,-1.0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,80,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
